StationID,TimeStamp,sound@var,sound@power,sound@skew,sound@kurt,sound@abs_max,sound@abs_mean,sound@abs_max_top5p,sound@abs_max_top10p,sound@energy_sstd,sound@energy_smax,sound@s_zero_rate,sound@s_zero_rate_max,sound@power_0_5,sound@power_5_10,sound@power_10_15,sound@power_15_20,sound@power_20_25,sound@power_25_30,sound@power_30_35,sound@power_35_40,sound@power_40_60,sound@power_140_160,sound@power_other,sound@frequency_center,sound@mean_square_frequency,sound@variance_frequency,sound@frequency_entropy,sound@level4d_abs_mean,sound@level4d_energy,sound@level4d_energy_smax,sound@level4d_energy_sstd,sound@level5d_abs_mean,sound@level5d_energy,sound@level5d_energy_smax,sound@level5d_energy_sstd,sound@level6a_abs_mean,sound@level6a_energy,sound@level6a_energy_smax,sound@level6a_energy_sstd,sound@level6d_abs_mean,sound@level6d_energy,sound@level6d_energy_smax,sound@level6d_energy_sstd,sound@mean
155,1701532800,2.74982775e-05,2.7498282299999996e-05,0.22962686882,6.105685927500001,0.0529173841,0.004141554519999999,0.008540651800000002,0.006636100139999999,4.399491600000001e-06,4.54692825e-05,13.7604896,38.0,3.15921126e-06,2.39423316e-06,1.24401452e-06,8.57899471e-07,6.608162330000001e-07,5.41316488e-07,4.43751228e-07,3.78597262e-07,8.48516851e-07,2.01913523e-07,3.01881031e-06,82.33506150000001,40.2938411,5.33880117e-10,9.1556994,0.0015462412600000001,0.11646125700000001,9.470256390000001e-06,1.59145069e-06,0.0015913239200000002,0.1251001069,9.470256390000001e-06,1.59145069e-06,0.00151935493,0.1151445288,9.470256390000001e-06,1.59145069e-06,0.00172263738,0.148585488,9.470256390000001e-06,1.59145069e-06,2.5028032541275023
155,1701533400,2.70543309e-05,2.7054344699999998e-05,0.13460868759,3.4397092975999994,0.0440312878,0.00412182212,0.00851557235,0.006611061949999999,3.0908046000000003e-06,2.8476133999999996e-05,13.3076922,34.2,2.87970117e-06,2.4188777300000006e-06,1.2606311599999998e-06,8.87504003e-07,6.61338099e-07,5.268703190000001e-07,4.49467051e-07,3.8903931700000006e-07,8.550496370000001e-07,2.09739986e-07,2.9881006e-06,82.39551349999999,40.799154900000005,5.198193180000001e-10,9.160427050000001,0.00155017373,0.11699410750000001,1.204947246e-05,1.6614681300000001e-06,0.0016129665799999998,0.127572679,1.204947246e-05,1.6614681300000001e-06,0.00145209425,0.10428087189999999,1.204947246e-05,1.6614681300000001e-06,0.00172531881,0.14491229700000002,1.204947246e-05,1.6614681300000001e-06,2.5028018951416016
155,1701534000,2.5998534899999996e-05,2.59985435e-05,0.04431452259,0.43372611733,0.0279791397,0.00405374902,0.00836481195,0.006498993360000001,2.48376333e-06,2.251445935e-05,12.288461600000002,32.1,2.5120925300000003e-06,2.3862793999999997e-06,1.2481062700000003e-06,8.449323730000001e-07,6.525423820000001e-07,5.118593319999999e-07,4.49089494e-07,3.8278404200000004e-07,8.35883602e-07,2.01801738e-07,2.97343406e-06,82.8497814,41.927664799999995,4.914060679999999e-10,9.1666663,0.00153283116,0.11473555070000001,8.215305709999999e-06,1.291026736e-06,0.0016024165700000003,0.12589376449999998,8.215305709999999e-06,1.291026736e-06,0.0013337452,0.0888051385,8.215305709999999e-06,1.291026736e-06,0.00167297625,0.13756213599999997,8.215305709999999e-06,1.291026736e-06,2.5028764247894286
155,1701534600,2.72060126e-05,2.72060196e-05,0.11285325145,1.1512093167000004,0.036203922900000005,0.00412523993,0.008508279349999998,0.006613174750000001,3.40552e-06,2.8246254300000003e-05,13.372377700000001,42.3,2.90272095e-06,2.50580508e-06,1.26999504e-06,8.587738489999999e-07,6.82080744e-07,5.341366139999999e-07,4.37629363e-07,3.78169749e-07,8.359477859999999e-07,2.02070641e-07,2.9952928100000003e-06,82.31897260000001,40.5777635,5.26479408e-10,9.156381800000002,0.00155087666,0.11660626659999998,1.940090296e-05,2.3222795099999993e-06,0.0016140377099999998,0.12809566860000002,1.940090296e-05,2.3222795099999993e-06,0.00142868465,0.10538190389999999,1.940090296e-05,2.3222795099999993e-06,0.00173363019,0.149160567,1.940090296e-05,2.3222795099999993e-06,2.5028225660324095
155,1701535200,2.7042244699999998e-05,2.7042257299999997e-05,1.3183290412,66.3856717972,0.08085266170000001,0.00405989068,0.0083142761,0.00648447524,8.10426544e-06,8.589785810000001e-05,12.0751746,31.4,2.6266273e-06,2.35790773e-06,1.2970523300000001e-06,9.244012139999998e-07,6.68176769e-07,5.54305169e-07,4.7431727900000006e-07,4.0155852599999995e-07,8.973659149999999e-07,2.1184069900000002e-07,3.10715891e-06,82.78522749999999,42.106014,5.102671410000001e-10,9.167111799999999,0.00154469405,0.11841715550000001,1.056402366e-05,1.4649627900000003e-06,0.00157844888,0.12446684999999998,1.056402366e-05,1.4649627900000003e-06,0.0013601852300000002,0.0927031205,1.056402366e-05,1.4649627900000003e-06,0.00168758237,0.1435420265,1.056402366e-05,1.4649627900000003e-06,2.502668285369873
155,1701535800,2.9029023899999997e-05,2.9029033699999998e-05,0.21911636568,5.85112820043,0.045372062799999995,0.00418624678,0.0086009979,0.006675859320000001,8.496729160000003e-06,8.58093622e-05,14.188811099999999,43.7,3.7172951700000004e-06,2.5725295300000005e-06,1.3314931400000002e-06,8.439280209999999e-07,6.50150265e-07,5.350833e-07,4.41589689e-07,3.89356382e-07,8.31463592e-07,2.02128912e-07,2.99919386e-06,81.64701149999999,38.8478433,5.8013106e-10,9.145292699999999,0.00153867237,0.11624619429999998,3.848249413e-05,4.27013841e-06,0.0015940125699999998,0.1276501766,3.848249413e-05,4.27013841e-06,0.00154621321,0.138624634,3.848249413e-05,4.27013841e-06,0.00175742583,0.1688615314,3.848249413e-05,4.27013841e-06,2.5028980016708373
155,1701536400,2.76287558e-05,2.76287732e-05,0.09942457864,1.1629768252,0.0322877584,0.00415539348,0.0086083278,0.00664906796,4.79162308e-06,4.81636752e-05,13.5594404,46.7,3.1674330900000003e-06,2.54605463e-06,1.27949579e-06,8.364470729999999e-07,6.45770412e-07,5.229508569999999e-07,4.2977912800000004e-07,3.82108801e-07,8.302114290000002e-07,2.01742789e-07,2.97192107e-06,82.0906919,39.794636,5.403766110000001e-10,9.15373745,0.00153285726,0.114377076,1.2976459819999999e-05,1.7760114599999997e-06,0.00161307065,0.12876513779999998,1.2976459819999999e-05,1.7760114599999997e-06,0.001468135,0.11099227459999998,1.2976459819999999e-05,1.7760114599999997e-06,0.0017638068100000002,0.159703584,1.2976459819999999e-05,1.7760114599999997e-06,2.5027564764022827
155,1701537000,2.8297127399999997e-05,2.8297132899999996e-05,0.22049263143999998,3.0455809782,0.048070910900000006,0.00419645615,0.0086371164,0.00672304467,4.144246980000001e-06,3.96250658e-05,14.24825155,33.4,3.1403663099999996e-06,2.57561114e-06,1.35797946e-06,9.257135340000002e-07,6.68815297e-07,5.478252109999999e-07,4.5316434999999997e-07,3.81231249e-07,8.676213769999999e-07,2.0903909600000003e-07,3.02113377e-06,81.8346128,39.633439800000005,5.53959097e-10,9.15053505,0.00157789261,0.1229541516,8.359247779999998e-06,1.4771304e-06,0.0016220608300000002,0.132458723,8.359247779999998e-06,1.4771304e-06,0.00152702782,0.1143531441,8.359247779999998e-06,1.4771304e-06,0.00177210124,0.156231969,8.359247779999998e-06,1.4771304e-06,2.502808713912964
155,1701537600,2.66818409e-05,2.6681853199999997e-05,0.013713505494,0.027318731702,0.0227575685,0.0041175239,0.008512754649999999,0.00660845674,2.53792671e-06,2.19605142e-05,13.197552400000001,30.6,2.96243265e-06,2.3214251099999997e-06,1.2227947e-06,8.495259009999999e-07,6.321597109999999e-07,5.34576328e-07,4.37687978e-07,3.78238923e-07,8.37067844e-07,2.0161696699999998e-07,2.96309777e-06,82.59592690000001,40.7960942,5.13224028e-10,9.160813000000001,0.00154898758,0.116417878,7.9043844e-06,1.35374786e-06,0.00157709093,0.1209122999,7.9043844e-06,1.35374786e-06,0.0014874941200000002,0.10744262740000002,7.9043844e-06,1.35374786e-06,0.0017175880099999999,0.143346162,7.9043844e-06,1.35374786e-06,2.50276837348938
155,1701538200,3.71193048e-05,3.7119318e-05,1.72641196123,32.9516190189,0.1035830048,0.00433263744,0.008707992000000001,0.006743360530000001,1.970046878e-05,0.0001664868972,15.98776215,56.4,4.36406222e-06,3.98636378e-06,1.9186677899999998e-06,1.207534919e-06,8.94078303e-07,7.029133849999999e-07,5.897712210000001e-07,4.79936099e-07,1.006031415e-06,2.11821229e-07,3.1983174400000005e-06,79.10982150000001,36.8443286,7.850827770000001e-10,9.1171879,0.0016152196100000002,0.17243216079999998,2.166338904e-05,2.8953974500000005e-06,0.0017191993400000002,0.188047715,2.166338904e-05,2.8953974500000005e-06,0.0015757977899999998,0.140500665,2.166338904e-05,2.8953974500000005e-06,0.00187845045,0.24823641399999996,2.166338904e-05,2.8953974500000005e-06,2.5028390884399414
