StationID,TimeStamp,sound@var,sound@power,sound@skew,sound@kurt,sound@abs_max,sound@abs_mean,sound@abs_max_top5p,sound@abs_max_top10p,sound@energy_sstd,sound@energy_smax,sound@s_zero_rate,sound@s_zero_rate_max,sound@power_0_5,sound@power_5_10,sound@power_10_15,sound@power_15_20,sound@power_20_25,sound@power_25_30,sound@power_30_35,sound@power_35_40,sound@power_40_60,sound@power_140_160,sound@power_other,sound@frequency_center,sound@mean_square_frequency,sound@variance_frequency,sound@frequency_entropy,sound@level4d_abs_mean,sound@level4d_energy,sound@level4d_energy_smax,sound@level4d_energy_sstd,sound@level5d_abs_mean,sound@level5d_energy,sound@level5d_energy_smax,sound@level5d_energy_sstd,sound@level6a_abs_mean,sound@level6a_energy,sound@level6a_energy_smax,sound@level6a_energy_sstd,sound@level6d_abs_mean,sound@level6d_energy,sound@level6d_energy_smax,sound@level6d_energy_sstd,sound@mean
147,1708185600,1.8963334599999994e-05,1.89633384e-05,-0.01046442317,-0.014835507190000003,0.0174669678,0.0034764477100000003,0.00716140013,0.00559779387,1.25007885e-06,1.1504044050000001e-05,5.4248251199999995,15.2,1.126103417e-06,1.52256076e-06,9.236149159999999e-07,6.64573192e-07,5.4657943e-07,4.3089331100000006e-07,3.7581938100000007e-07,3.15689755e-07,7.062981190000001e-07,1.70763446e-07,2.6987019099999996e-06,86.14098870000001,49.764129800000006,3.30505467e-10,9.201234699999999,0.0013868833,0.09302874059999999,2.99772642e-06,4.7559149100000005e-07,0.0013564514,0.0895151458,2.99772642e-06,4.7559149100000005e-07,0.0008466807530000001,0.0356192333,2.99772642e-06,4.7559149100000005e-07,0.00129439809,0.080738393,2.99772642e-06,4.7559149100000005e-07,2.4498792409896852
147,1708186200,1.85179617e-05,1.8517963899999998e-05,-0.0023493889299999993,-0.0202612743,0.017016573600000005,0.00343673046,0.00707553442,0.005503071819999999,1.28024628e-06,1.1967346600000002e-05,4.8723776,13.5,1.0575335400000002e-06,1.4626497599999999e-06,9.039672580000001e-07,6.46900888e-07,5.25695533e-07,4.15504272e-07,3.64528747e-07,3.03683071e-07,6.97301273e-07,1.66394589e-07,2.71477571e-06,86.6230123,50.6656245,3.1869413799999996e-10,9.206880400000001,0.0013649216700000002,0.09032038540000001,2.7844794399999997e-06,4.73039367e-07,0.00133530109,0.085958483,2.7844794399999997e-06,4.73039367e-07,0.000847901624,0.03578115320000001,2.7844794399999997e-06,4.73039367e-07,0.001243033,0.0759068888,2.7844794399999997e-06,4.73039367e-07,2.4499802589416504
147,1708186800,1.8731150100000003e-05,1.87311563e-05,-0.0064420808799999976,0.01381521677,0.017581806400000004,0.0034482153599999996,0.007125220359999999,0.00552926162,1.23638849e-06,1.1741831449999999e-05,5.223776240000001,14.7,1.1041422000000001e-06,1.4936646600000001e-06,9.178177520000002e-07,6.429187370000001e-07,5.23360554e-07,4.28817261e-07,3.646315389999999e-07,3.14815286e-07,6.91849636e-07,1.69673439e-07,2.7138188099999996e-06,86.504796,50.24720129999999,3.240470069999999e-10,9.20552075,0.0013723472299999998,0.09078223999999999,2.3318579099999996e-06,4.22871074e-07,0.0013429008700000002,0.0876785012,2.3318579099999996e-06,4.22871074e-07,0.0008320350000000001,0.0340590109,2.3318579099999996e-06,4.22871074e-07,0.00128431111,0.0801877134,2.3318579099999996e-06,4.22871074e-07,2.4499422550201415
147,1708187400,1.86492048e-05,1.86492084e-05,-0.0013700876399999993,-0.00167591776,0.017684882500000002,0.0034455482500000004,0.00708795377,0.00553668988,1.21368132e-06,1.1329216150000001e-05,5.0664335199999995,13.0,1.026344805e-06,1.5460396300000003e-06,9.08225912e-07,6.63696909e-07,5.193749119999999e-07,4.21983433e-07,3.57000161e-07,3.15281006e-07,6.86952754e-07,1.68104188e-07,2.71153832e-06,86.5449065,50.3538568,3.23100949e-10,9.20441465,0.0013659391599999998,0.0903027369,2.80248062e-06,4.554668409999999e-07,0.00135235283,0.0883280734,2.80248062e-06,4.554668409999999e-07,0.0008207068050000001,0.0335469733,2.80248062e-06,4.554668409999999e-07,0.00127351525,0.07888447340000002,2.80248062e-06,4.554668409999999e-07,2.449894332885742
147,1708188000,1.87486529e-05,1.87486546e-05,-0.00756445466,-0.005411418249999999,0.017830831599999996,0.0034551001299999995,0.007091989880000001,0.00555561869,1.20071607e-06,1.12970082e-05,5.15559434,12.8,1.10203409e-06,1.46820903e-06,9.042099669999998e-07,6.832471740000001e-07,5.15568686e-07,4.33533633e-07,3.69128939e-07,3.1905859200000003e-07,7.05240007e-07,1.67168066e-07,2.7068781500000004e-06,86.3095024,50.1597338,3.2565148800000004e-10,9.2025994,0.00138294931,0.0928947335,2.78156322e-06,4.74797767e-07,0.00133533382,0.0865727479,2.78156322e-06,4.74797767e-07,0.00085477955,0.0361693692,2.78156322e-06,4.74797767e-07,0.00126858322,0.0776336565,2.78156322e-06,4.74797767e-07,2.449897122383118
147,1708188600,1.8803001200000002e-05,1.8803003700000002e-05,0.0030869162419999998,0.0007687179999999987,0.017569929300000002,0.00345870608,0.007146786489999999,0.00554809295,1.24172287e-06,1.1566261e-05,5.2150349700000005,14.5,1.0915981000000004e-06,1.5183165199999997e-06,9.185460669999999e-07,6.554607830000001e-07,5.22401059e-07,4.0497280000000005e-07,3.71349757e-07,3.27058677e-07,7.02951195e-07,1.70663221e-07,2.7181496999999997e-06,86.39740559999998,50.1641082,3.25989059e-10,9.202829099999999,0.0013656403099999998,0.0903151095,2.8168893599999996e-06,4.62158153e-07,0.00134776001,0.0889026015,2.8168893599999996e-06,4.62158153e-07,0.0008394873950000001,0.0351664651,2.8168893599999996e-06,4.62158153e-07,0.0012790735400000002,0.079269016,2.8168893599999996e-06,4.62158153e-07,2.4499050855636595
147,1708189200,1.87414751e-05,1.87414786e-05,-0.0027650865240000004,-0.0012752410399999984,0.0171051237,0.00345560754,0.007116080799999999,0.005551197989999999,1.2673476900000001e-06,1.1808404999999999e-05,5.2814684199999995,15.4,1.074494523e-06,1.5162671000000003e-06,9.169493069999999e-07,6.49619206e-07,5.100757599999999e-07,4.4025762e-07,3.6706986999999997e-07,3.17598193e-07,6.86317666e-07,1.6646535899999998e-07,2.72560277e-06,86.51516389999999,50.3221526,3.24108445e-10,9.20414595,0.0013643101699999998,0.0902423604,2.5818980399999995e-06,4.5692993e-07,0.0013621985500000002,0.089894908,2.5818980399999995e-06,4.5692993e-07,0.000841410936,0.035091342399999996,2.5818980399999995e-06,4.5692993e-07,0.0012609772,0.0777835444,2.5818980399999995e-06,4.5692993e-07,2.449905252456665
147,1708189800,1.86357268e-05,1.86357309e-05,-0.00836240117,0.0021052585800000003,0.017348911200000004,0.00344410603,0.007082940310000001,0.00551446214,1.26264735e-06,1.17971666e-05,5.25349647,14.1,1.05151971e-06,1.5268149000000002e-06,9.08649588e-07,6.26148634e-07,5.09316341e-07,4.2599935900000003e-07,3.65715673e-07,3.1665468199999996e-07,7.003307029999999e-07,1.67296651e-07,2.7193765300000004e-06,86.70201899999999,50.60159540000001,3.21093895e-10,9.205583449999999,0.0013606283699999998,0.0896336554,2.37434467e-06,4.36769813e-07,0.0013518804299999998,0.0890443844,2.37434467e-06,4.36769813e-07,0.000838133439,0.034863048,2.37434467e-06,4.36769813e-07,0.0012563038199999998,0.07646334160000001,2.37434467e-06,4.36769813e-07,2.4499274492263794
147,1708190400,1.8699248299999998e-05,1.869925e-05,-0.01075372214,-0.005141945330000001,0.0173654021,0.00345126828,0.00708477353,0.00553048844,1.21745609e-06,1.1492170599999999e-05,5.24125869,13.0,1.05982949e-06,1.47496669e-06,9.095098430000001e-07,6.671285800000001e-07,5.277214709999999e-07,4.3880053000000005e-07,3.70956389e-07,3.23536027e-07,6.948078460000001e-07,1.66066034e-07,2.71624467e-06,86.50639349999997,50.3835451,3.22961842e-10,9.20454395,0.00137541612,0.0919079355,2.1717103500000004e-06,4.02526192e-07,0.0013421492700000002,0.088165576,2.1717103500000004e-06,4.02526192e-07,0.000834742198,0.0337222132,2.1717103500000004e-06,4.02526192e-07,0.00125242569,0.0762500859,2.1717103500000004e-06,4.02526192e-07,2.449956774711609
147,1708191000,1.87871497e-05,1.87871546e-05,0.00039242877300000006,-0.01568772485,0.0172074007,0.0034601149500000004,0.00711558295,0.0055602310200000005,1.2813314200000002e-06,1.16729112e-05,5.1258741400000005,14.1,1.09825886e-06,1.52646492e-06,9.322517839999997e-07,6.363592240000001e-07,5.10201124e-07,4.1689648400000004e-07,3.7860484799999997e-07,3.16765902e-07,6.88106006e-07,1.68389331e-07,2.7212438099999998e-06,86.4310555,50.15322569999999,3.2589052e-10,9.204615399999998,0.00137055191,0.09069360559999999,2.88701366e-06,4.78523973e-07,0.00134832236,0.0881174874,2.88701366e-06,4.78523973e-07,0.000844862184,0.035520897,2.88701366e-06,4.78523973e-07,0.0012785645800000001,0.08013966939999999,2.88701366e-06,4.78523973e-07,2.4498769521713255
