StationID,TimeStamp,sound@var,sound@power,sound@skew,sound@kurt,sound@abs_max,sound@abs_mean,sound@abs_max_top5p,sound@abs_max_top10p,sound@energy_sstd,sound@energy_smax,sound@s_zero_rate,sound@s_zero_rate_max,sound@power_0_5,sound@power_5_10,sound@power_10_15,sound@power_15_20,sound@power_20_25,sound@power_25_30,sound@power_30_35,sound@power_35_40,sound@power_40_60,sound@power_140_160,sound@power_other,sound@frequency_center,sound@mean_square_frequency,sound@variance_frequency,sound@frequency_entropy,sound@level4d_abs_mean,sound@level4d_energy,sound@level4d_energy_smax,sound@level4d_energy_sstd,sound@level5d_abs_mean,sound@level5d_energy,sound@level5d_energy_smax,sound@level5d_energy_sstd,sound@level6a_abs_mean,sound@level6a_energy,sound@level6a_energy_smax,sound@level6a_energy_sstd,sound@level6d_abs_mean,sound@level6d_energy,sound@level6d_energy_smax,sound@level6d_energy_sstd,sound@mean
77,1677945600,3.0452917e-34,3.0452953999999995e-34,0.0,0.0,7.741984999999999e-16,1.2805293999999999e-18,9.049778000000001e-24,1.0308926999999998e-24,1.7266694000000003e-34,1.8436755e-33,0.0,0.0,1.1248454999999997e-37,1.2688280999999997e-37,1.5925944e-37,2.1862194999999996e-37,3.2512381999999992e-37,5.268579499999999e-37,9.588150999999999e-37,2.1300913e-36,1.3438526999999998e-34,3.4125599999999995e-36,9.908867e-36,82.89016000000001,55.660843000000014,8.114603e-39,8.883448,2.1732237e-20,2.4878007999999996e-33,1.8126163000000002e-34,1.7050979999999998e-35,2.841077800000001e-20,9.93662e-33,1.8126163000000002e-34,1.7050979999999998e-35,5.466282999999999e-19,2.5142211999999995e-30,1.8126163000000002e-34,1.7050979999999998e-35,5.5740584e-19,2.6129370000000002e-30,1.8126163000000002e-34,1.7050979999999998e-35,0.1825006902217865
77,1677946200,3.0452917e-34,3.0452953999999995e-34,0.0,0.0,7.741984999999999e-16,1.2805293999999999e-18,9.049778000000001e-24,1.0308926999999998e-24,1.7266694000000003e-34,1.8436755e-33,0.0,0.0,1.1248454999999997e-37,1.2688280999999997e-37,1.5925944e-37,2.1862194999999996e-37,3.2512381999999992e-37,5.268579499999999e-37,9.588150999999999e-37,2.1300913e-36,1.3438526999999998e-34,3.4125599999999995e-36,9.908867e-36,82.89016000000001,55.660843000000014,8.114603e-39,8.883448,2.1732237e-20,2.4878007999999996e-33,1.8126163000000002e-34,1.7050979999999998e-35,2.841077800000001e-20,9.93662e-33,1.8126163000000002e-34,1.7050979999999998e-35,5.466282999999999e-19,2.5142211999999995e-30,1.8126163000000002e-34,1.7050979999999998e-35,5.5740584e-19,2.6129370000000002e-30,1.8126163000000002e-34,1.7050979999999998e-35,0.1825006902217865
77,1677946800,3.0452917e-34,3.0452953999999995e-34,0.0,0.0,7.741984999999999e-16,1.2805293999999999e-18,9.049778000000001e-24,1.0308926999999998e-24,1.7266694000000003e-34,1.8436755e-33,0.0,0.0,1.1248454999999997e-37,1.2688280999999997e-37,1.5925944e-37,2.1862194999999996e-37,3.2512381999999992e-37,5.268579499999999e-37,9.588150999999999e-37,2.1300913e-36,1.3438526999999998e-34,3.4125599999999995e-36,9.908867e-36,82.89016000000001,55.660843000000014,8.114603e-39,8.883448,2.1732237e-20,2.4878007999999996e-33,1.8126163000000002e-34,1.7050979999999998e-35,2.841077800000001e-20,9.93662e-33,1.8126163000000002e-34,1.7050979999999998e-35,5.466282999999999e-19,2.5142211999999995e-30,1.8126163000000002e-34,1.7050979999999998e-35,5.5740584e-19,2.6129370000000002e-30,1.8126163000000002e-34,1.7050979999999998e-35,0.1825006902217865
77,1677947400,3.0452917e-34,3.0452953999999995e-34,0.0,0.0,7.741984999999999e-16,1.2805293999999999e-18,9.049778000000001e-24,1.0308926999999998e-24,1.7266694000000003e-34,1.8436755e-33,0.0,0.0,1.1248454999999997e-37,1.2688280999999997e-37,1.5925944e-37,2.1862194999999996e-37,3.2512381999999992e-37,5.268579499999999e-37,9.588150999999999e-37,2.1300913e-36,1.3438526999999998e-34,3.4125599999999995e-36,9.908867e-36,82.89016000000001,55.660843000000014,8.114603e-39,8.883448,2.1732237e-20,2.4878007999999996e-33,1.8126163000000002e-34,1.7050979999999998e-35,2.841077800000001e-20,9.93662e-33,1.8126163000000002e-34,1.7050979999999998e-35,5.466282999999999e-19,2.5142211999999995e-30,1.8126163000000002e-34,1.7050979999999998e-35,5.5740584e-19,2.6129370000000002e-30,1.8126163000000002e-34,1.7050979999999998e-35,0.1825006902217865
77,1677948000,1.9672769e-11,1.9672769e-11,15.748756,2604.361,0.00023170635000069675,3.087193600115248e-08,7.161455000008144e-12,1.1219128092780344e-16,4.3900485999999995e-11,3.7511154000000005e-10,0.0,0.0,8.20405e-14,2.071518e-13,2.083727e-13,2.0840385e-13,2.0840703e-13,2.0840762e-13,2.0840776999999995e-13,2.0840781000000002e-13,6.052775e-13,6.052766999999999e-13,7.085866600000001e-12,87.34936,62.8762427,3.1519324e-17,8.947495,1.2185609000019556e-08,2.5361110000000003e-08,3.8981166e-12,3.6701167e-13,1.1013660000025571e-08,1.1955207000000003e-08,3.8981166e-12,3.6701167e-13,8.739897000491965e-09,2.4400249e-09,3.8981166e-12,3.6701167e-13,1.0967876000501663e-08,5.8257379999999996e-09,3.8981166e-12,3.6701167e-13,0.1825006902217865
77,1677948600,3.0452917e-34,3.0452953999999995e-34,0.0,0.0,7.741984999999999e-16,1.2805293999999999e-18,9.049778000000001e-24,1.0308926999999998e-24,1.7266694000000003e-34,1.8436755e-33,0.0,0.0,1.1248454999999997e-37,1.2688280999999997e-37,1.5925944e-37,2.1862194999999996e-37,3.2512381999999992e-37,5.268579499999999e-37,9.588150999999999e-37,2.1300913e-36,1.3438526999999998e-34,3.4125599999999995e-36,9.908867e-36,82.89016000000001,55.660843000000014,8.114603e-39,8.883448,2.1732237e-20,2.4878007999999996e-33,1.8126163000000002e-34,1.7050979999999998e-35,2.841077800000001e-20,9.93662e-33,1.8126163000000002e-34,1.7050979999999998e-35,5.466282999999999e-19,2.5142211999999995e-30,1.8126163000000002e-34,1.7050979999999998e-35,5.5740584e-19,2.6129370000000002e-30,1.8126163000000002e-34,1.7050979999999998e-35,0.1825006902217865
77,1677949200,3.0452917e-34,3.0452953999999995e-34,0.0,0.0,7.741984999999999e-16,1.2805293999999999e-18,9.049778000000001e-24,1.0308926999999998e-24,1.7266694000000003e-34,1.8436755e-33,0.0,0.0,1.1248454999999997e-37,1.2688280999999997e-37,1.5925944e-37,2.1862194999999996e-37,3.2512381999999992e-37,5.268579499999999e-37,9.588150999999999e-37,2.1300913e-36,1.3438526999999998e-34,3.4125599999999995e-36,9.908867e-36,82.89016000000001,55.660843000000014,8.114603e-39,8.883448,2.1732237e-20,2.4878007999999996e-33,1.8126163000000002e-34,1.7050979999999998e-35,2.841077800000001e-20,9.93662e-33,1.8126163000000002e-34,1.7050979999999998e-35,5.466282999999999e-19,2.5142211999999995e-30,1.8126163000000002e-34,1.7050979999999998e-35,5.5740584e-19,2.6129370000000002e-30,1.8126163000000002e-34,1.7050979999999998e-35,0.1825006902217865
77,1677949800,1.9672769e-11,1.9672769e-11,15.748759999999999,2604.3612999999996,0.00023170637000069675,3.087185000115248e-08,7.161989000008145e-12,1.1218236092780342e-16,5.642228400000001e-11,5.860798e-10,0.0,0.0,8.20405e-14,2.071518e-13,2.083727e-13,2.0840385e-13,2.0840703e-13,2.0840762e-13,2.0840776999999995e-13,2.0840781000000002e-13,6.052778500000001e-13,6.052766999999999e-13,7.085866600000001e-12,87.34935950000002,62.8762427,3.1519202e-17,8.947495,1.255378800001956e-08,3.8270923e-08,6.641183399999999e-12,6.3073843e-13,1.3268212000025568e-08,2.079813e-08,6.641183399999999e-12,6.3073843e-13,1.2172316000491965e-08,4.7518572e-09,6.641183399999999e-12,6.3073843e-13,1.1395844000501665e-08,5.4366995999999995e-09,6.641183399999999e-12,6.3073843e-13,0.1825006902217865
77,1677950400,3.9345539e-11,3.9345539e-11,31.497519,5208.7228000000005,0.0004634127400004645,6.174365500076833e-08,1.4326201600005811e-11,2.24377140629341e-16,1.4871160699999997e-10,1.5184707999999999e-09,0.0,0.0,1.64081e-13,4.143036e-13,4.167454e-13,4.168077e-13,4.1681406e-13,4.1681524e-13,4.168155399999999e-13,4.1681562000000004e-13,1.21055613e-12,1.21055328e-12,1.4171733200000002e-11,87.68407590000001,65.20940775599999,6.3038193e-17,8.82621696,3.027604400001304e-08,9.6448039e-08,7.9419695e-12,7.8149642e-13,2.643159550001705e-08,3.5475679000000006e-08,7.9419695e-12,7.8149642e-13,1.9732354000327975e-08,6.1422027e-09,7.9419695e-12,7.8149642e-13,2.3045661000334447e-08,1.3801650000000003e-08,7.9419695e-12,7.8149642e-13,0.1825006902217865
77,1677951000,9.8363845e-11,9.8363845e-11,78.743799,13021.806799999998,0.001158531830000387,1.5435905200064027e-07,3.5815245600004524e-11,4.622124005154464e-16,3.6105269e-10,3.73736528e-09,0.0,0.0,4.102025e-13,1.035759e-12,1.0418635e-12,1.04201925e-12,1.04203515e-12,1.0420381e-12,1.0420388499999998e-12,1.0420390500000001e-12,3.02638877e-12,3.0263832600000002e-12,3.5429333000000003e-11,105.18615150000001,91.73784300000001,1.57595046e-16,9.2036838,7.294358600001085e-08,2.55159631e-07,1.2334910149999998e-11,1.177570191e-12,5.421094740001421e-08,5.8428612900000004e-08,1.2334910149999998e-11,1.177570191e-12,3.548047950027332e-08,8.954447599999999e-09,1.2334910149999998e-11,1.177570191e-12,5.7280539000278704e-08,4.00461742e-08,1.2334910149999998e-11,1.177570191e-12,0.1825006902217865
