StationID,TimeStamp,magn@var,magn@power,magn@skew,magn@kurt,magn@abs_max,magn@abs_mean,magn@abs_max_top5p,magn@abs_max_top10p,magn@energy_sstd,magn@energy_smax,magn@power_0_5,magn@power_5_10,magn@power_10_15,magn@power_15_20,magn@power_20_25,magn@power_25_30,magn@power_30_35,magn@power_35_40,magn@power_40_60,magn@power_140_160,magn@power_other,magn@frequency_center,magn@mean_square_frequency,magn@variance_frequency,magn@frequency_entropy,magn@level4d_abs_mean,magn@level4d_energy,magn@level4d_energy_smax,magn@level4d_energy_sstd,magn@level5d_abs_mean,magn@level5d_energy,magn@level5d_energy_smax,magn@level5d_energy_sstd,magn@level6a_abs_mean,magn@level6a_energy,magn@level6a_energy_smax,magn@level6a_energy_sstd,magn@level6d_abs_mean,magn@level6d_energy,magn@level6d_energy_smax,magn@level6d_energy_sstd,magn@ulf_abs_mean,magn@ulf_var,magn@ulf_power,magn@ulf_skew,magn@ulf_kurt,magn@ulf_abs_max,magn@ulf_abs_max_top5p,magn@ulf_abs_max_top10p,magn@ulf_energy_sstd,magn@ulf_energy_smax
355,1680364800,0.07067319200000001,0.0707012364,-0.0007984777699999998,-1.5624255200000001,0.4689518140000001,0.236464747,0.3434729900000001,0.32948505899999997,0.0020178060999999996,0.0391186843,2.8172863900000003e-05,3.091253948e-07,3.1319981600000005e-07,2.3676233760000001e-07,2.3053390839999996e-07,2.989105844e-07,6.25832691e-07,1.0040754009999999e-06,0.034759601200000004,0.0005516636,2.21011344e-05,73.85557159999999,51.8127941,2.3515624600000003e-06,6.42052389,0.00417872096,0.7621560549999999,6.749365790000001e-05,5.464185273e-06,0.00845225996,3.0810736899999998,6.749365790000001e-05,5.464185273e-06,0.005626177289999999,2.1069990570000003,6.749365790000001e-05,5.464185273e-06,0.000687440075,1.2654938855000002,6.749365790000001e-05,5.464185273e-06,0.00529553297,1.2979354700000002e-06,2.9309489100000006e-05,-0.07115249209999999,11.893070489,0.00573248843,-0.0035966759699999997,-0.00391372255,1.027956914e-06,1.58774254e-05
355,1680365400,0.0937995896,0.0938273674,-0.005087160669999999,-1.4406734399999999,0.586705406,0.266638545,0.42316292099999997,0.40129975399999995,0.0034167441079999998,0.055000883300000004,2.7961937200000002e-05,3.9210446690000006e-07,4.372874386e-07,3.850796829999999e-07,4.1432347659999995e-07,5.451080625999999e-07,1.14254646e-06,1.972289651e-06,0.046424082,0.00043920608,3.101291670000001e-05,71.7674921,51.1329744,3.11689168e-06,6.68240454,0.004777388939999999,1.012262824,6.32130414e-05,5.008342757e-06,0.00976672229,4.10455133,6.32130414e-05,5.008342757e-06,0.005645600290000001,2.112627812,6.32130414e-05,5.008342757e-06,0.000771422031,1.293259185,6.32130414e-05,5.008342757e-06,0.005274828709999999,1.6975680299999997e-06,2.9493532299999997e-05,-0.046903398400000004,3.6086641099999994,0.005477990213000001,-0.0033035868499999995,-0.00369527141,1.07190558e-06,1.6091385600000002e-05
355,1680366000,0.0491751412,0.049203020800000004,0.0006972506800000001,-1.60069623,0.39563708900000005,0.202939069,0.29052137,0.265620611,0.001857311485,0.0249057061,2.79645552e-05,1.860289723e-07,1.829656285e-07,1.9500648755e-07,1.493751767e-07,1.903964818e-07,5.029423186e-07,6.89469484e-07,0.0240357938,0.0005322442659999999,1.7285230599999997e-05,75.89696860000001,52.2584568,1.6365085599999998e-06,6.398727559999999,0.00357004753,0.532613423,8.3723915e-05,6.872014124e-06,0.00714527428,2.1283021100000004,8.3723915e-05,6.872014124e-06,0.00564026947,2.20953556,8.3723915e-05,6.872014124e-06,0.0006635367210000001,1.4124123807,8.3723915e-05,6.872014124e-06,0.0052816446000000005,1.0212883569999999e-06,2.88762393e-05,0.15162061200000002,30.267566574,0.006266173922,-0.00378547225,-0.0041218824299999995,1.0091250389999999e-06,1.5404727e-05
355,1680366600,0.055870524100000006,0.0558984327,0.0043377408780000005,-1.6835733299999998,0.443001015,0.220032344,0.294833996,0.28163360000000004,0.002090269362,0.0310430573,2.8103948699999996e-05,3.69942858e-07,4.23330737e-07,3.2531237480000004e-07,3.48888829e-07,4.5166809200000003e-07,7.9749841e-07,1.307308199e-06,0.0273055476,0.000596796521,2.8643209899999996e-05,73.35067649999999,52.20810859999999,1.8574884000000003e-06,6.76223446,0.0038172500499999997,0.600582457,6.544231495e-05,5.344889543e-06,0.00763063514,2.41069163,6.544231495e-05,5.344889543e-06,0.00558186739,1.9691648750000001,6.544231495e-05,5.344889543e-06,0.0006476985799999999,1.1408349942,6.544231495e-05,5.344889543e-06,0.0052886680999999994,1.5082744799999998e-06,2.9433050700000002e-05,-0.01603839514,18.0533359595,0.006862665735999999,-0.0034712240399999996,-0.0038119487,1.1340853129999998e-06,1.7190493599999998e-05
355,1680367200,0.059177275900000006,0.059205206499999996,-0.0013343501466000001,-1.6783139299999998,0.431300655,0.22654631400000005,0.308296908,0.29427148399999997,0.001448062369,0.0305412195,2.8045636899999998e-05,1.6188811400000002e-07,2.5581104949999995e-07,2.3680410937999998e-07,2.2560906909999997e-07,2.929396849e-07,6.882648509e-07,1.095587532e-06,0.0287526387,0.000812166894,2.06727941e-05,75.50695120000002,52.811837100000005,1.9676067999999997e-06,6.39153773,0.003978766349999999,0.641262063,7.07652965e-05,5.7865595100000005e-06,0.007859119309999999,2.54997665,7.07652965e-05,5.7865595100000005e-06,0.0056124702200000005,2.07651492,7.07652965e-05,5.7865595100000005e-06,0.000633032662,1.267077686,7.07652965e-05,5.7865595100000005e-06,0.0052877218999999994,1.023821572e-06,2.8947221100000002e-05,-0.11294185899999998,28.013277750999997,0.0056443348588,-0.0037856104700000003,-0.00413470089,1.1531010499999998e-06,1.714450875e-05
355,1680367800,0.0704815796,0.0705091761,-0.0006843045353,-1.65875014,0.460439055,0.24595043,0.338747841,0.324872418,0.001738372491,0.037479898500000004,2.7770458500000004e-05,3.50089144e-07,4.66550702e-07,3.72974711e-07,3.3110610360000003e-07,4.2655045150000007e-07,9.503026510000001e-07,1.296574979e-06,0.0345601596,0.000645842657,3.01801834e-05,73.7388913,51.8928722,2.34376396e-06,6.43166657,0.00432975598,0.767484589,7.565573090000001e-05,6.177740576e-06,0.0086182594,3.06859535,7.565573090000001e-05,6.177740576e-06,0.0055949473,2.1664873399999998,7.565573090000001e-05,6.177740576e-06,0.0007274762330000001,1.377554599,7.565573090000001e-05,6.177740576e-06,0.005253385649999999,1.73441548e-06,2.92995495e-05,0.013079730940000001,4.105286587,0.0052565686057,-0.0032751301000000003,-0.00366332247,1.0438027620000001e-06,1.605264625e-05
355,1680368400,0.05255116630000001,0.052578927699999986,0.001470900197,-1.65248266,0.424025443,0.212631804,0.292396425,0.278408499,0.0014065369409999998,0.028669649499999998,2.7881212099999998e-05,3.4050179869999996e-07,3.5237397059999994e-07,2.43592299e-07,2.33795584e-07,3.1950375799999994e-07,6.4495086e-07,1.032913542e-06,0.025705084499999996,0.0005381832369999999,2.8986064600000005e-05,74.80865739999999,52.123809699999995,1.7470052400000003e-06,6.74649754,0.0037255498299999996,0.567840668,2.58269296e-05,1.8214822760000001e-06,0.007425944479999999,2.28189198,2.58269296e-05,1.8214822760000001e-06,0.00550394306,1.431190074,2.58269296e-05,1.8214822760000001e-06,0.0006045160489999998,0.6152366464000001,2.58269296e-05,1.8214822760000001e-06,0.0052709016899999996,1.5804293600000001e-06,2.93422607e-05,-0.015990627399999992,2.902372343,0.0031553415699999998,-0.0033852625400000004,-0.00373374499,1.034242085e-06,1.50722597e-05
355,1680369000,0.0507772475,0.05080455399999999,0.00516136854,-1.67125584,0.393012002,0.20947686999999998,0.283433653,0.27248332,0.00138073215,0.025834507700000002,2.74054157e-05,2.2610481439999997e-07,3.02970791e-07,2.2472479309999998e-07,2.017039216e-07,2.691430065e-07,6.09046305e-07,9.56625997e-07,0.024920419300000003,0.000441945394,2.33312575e-05,72.9932864,51.775525300000005,1.6882745e-06,6.68270053,0.00366426851,0.5544814149999999,5.33990224e-05,4.216462699999999e-06,0.0073155330700000005,2.20784473,5.33990224e-05,4.216462699999999e-06,0.005489183569999999,1.7025248469999998,5.33990224e-05,4.216462699999999e-06,0.000593818369,0.9010014863,5.33990224e-05,4.216462699999999e-06,0.005231158339999999,1.3173645030000002e-06,2.86484663e-05,-0.049637778699999996,18.9030086043,0.005434933086999999,-0.0035298198199999998,-0.00387635188,1.089471513e-06,1.6542129350000002e-05
355,1680369600,0.0518150941,0.051842845000000005,0.0035870901499999996,-1.63258152,0.43775085799999996,0.210430097,0.291946414,0.27934602599999997,0.00155128091,0.0299637587,2.7866289799999997e-05,2.556669245e-07,2.9042494399999996e-07,2.73511838e-07,2.5923889e-07,3.2742782499999996e-07,6.923607480000001e-07,1.0965879939999999e-06,0.025491340500000004,0.00038852941600000005,2.4287696400000003e-05,73.8778295,51.5359687,1.7223970600000002e-06,6.74265211,0.0037140353200000005,0.569252462,4.92973622e-05,3.75123115e-06,0.00740397481,2.26592825,4.92973622e-05,3.75123115e-06,0.00554798582,1.6088364899999998,4.92973622e-05,3.75123115e-06,0.000612137286,0.8040730210000001,4.92973622e-05,3.75123115e-06,0.00527385316,1.39882172e-06,2.91684468e-05,0.0809419521,15.951237448499999,0.008354600391999999,-0.0035022637600000002,-0.00387212724,1.0304246779999999e-06,1.60513855e-05
355,1680370200,0.047236952799999996,0.0472646443,0.006177416860000001,-1.6659139000000003,0.382249171,0.20167923100000001,0.27555840800000003,0.262883028,0.001300312607,0.0227316906,2.7792126299999997e-05,1.709507235e-07,3.4290901940000007e-07,2.449131697e-07,1.820476994e-07,2.46474116e-07,5.92446839e-07,8.059688399999998e-07,0.023204607600000003,0.000389126528,2.20339484e-05,74.1139938,51.6868539,1.5711122999999998e-06,6.6672392,0.0035446282499999996,0.5163230249999999,6.662908700000002e-05,5.407240922999999e-06,0.007065706479999999,2.0652732600000006,6.662908700000002e-05,5.407240922999999e-06,0.00556738868,1.9301717659999997,6.662908700000002e-05,5.407240922999999e-06,0.000632022391,1.1376514218,6.662908700000002e-05,5.407240922999999e-06,0.0052590779800000004,1.2573365329999999e-06,2.8910234999999995e-05,-0.007055379909999998,0.6087558155,0.0013566717740000002,-0.00353556882,-0.00386280512,9.337950409999999e-07,1.3669485099999999e-05
